* Measurement data measured by REW V5.20.13
* Source: Headset (USB-C to 3.5mm Headphone Jack Adapter), MICROPHONE (Master Volume), L, volume: 0.260. Timing signal peak level -16.2 dBFS, measurement signal peak level -16.0 dBFS
* Format: 512k Log Swept Sine, 1 sweep at -12.0 dBFS using an acoustic timing reference
* Dated: 02 10, 24 1:15:29 AM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: Delay -0.0795 ms (-27 mm, -1.07 in) using estimated IR delay relative to Acoustic reference played from  L with no timing offset Clock adjustment: 1.4 ppm
* Measurement: 7hz Timeless CP100 (L)
* Smoothing: 1/24 octave
* Frequency Step: 1/48 octave
* Start Frequency: 20.000 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
5300.000000	94.131	-46.5123
5380.000000	93.792	-43.5973
5450.000000	93.559	-41.1880
5520.000000	93.310	-39.2540
5600.000000	92.880	-37.3095
5700.000000	91.972	-33.1198
5800.000000	90.987	-22.5415
5900.000000	91.418	-7.8850
6000.000000	92.813	-0.8304
6080.000000	93.525	-0.4124
6150.000000	93.807	-0.7500
6220.000000	93.906	-0.6231
6300.000000	93.915	0.2714
6400.000000	93.884	2.3019
6500.000000	93.869	5.0217
6600.000000	93.895	8.0829
6700.000000	93.951	11.3462
6800.000000	94.044	14.8584
6900.000000	94.201	18.6152
7000.000000	94.452	22.4988
7100.000000	94.817	26.2977
7200.000000	95.302	29.7383
7300.000000	95.891	32.5639
7400.000000	96.564	34.6463
7500.000000	97.322	35.8580
7620.000000	98.336	35.6967
7750.000000	99.457	32.5777
7880.000000	100.336	25.6214
8000.000000	100.641	16.3444
8120.000000	100.296	6.4291
8250.000000	99.269	-2.2691
8380.000000	97.833	-7.4671
8500.000000	96.379	-9.3533
8620.000000	94.941	-9.1493
8750.000000	93.444	-7.4347
8850.000000	92.273	-5.1317
9000.000000	90.390	2.0111
9120.000000	89.161	11.6333
9250.000000	88.581	22.3519
9380.000000	88.448	30.9300
9500.000000	88.406	37.4344
9620.000000	88.368	43.3412
9750.000000	88.346	49.6464
9880.000000	88.401	56.0908
10000.000000	88.565	62.1272
10150.000000	88.989	69.6617
10300.000000	89.728	76.7633
10440.000000	90.784	82.3000
10600.000000	92.278	84.9589
10750.000000	93.433	82.8781
10900.000000	94.266	78.9962
11060.000000	95.087	73.1280
